3 3 0.55 0.55 4 4 2 1
-0.990561 -2.79159 764
-1.11499 -2.77097 766
-1.23802 -2.74626 768
-1.35915 -2.71753 770
-1.47864 -2.68509 772
-1.59558 -2.64877 774
-1.71025 -2.60879 776
-1.82253 -2.56513 778
-1.93223 -2.51787 780
-2.03921 -2.46699 782
-2.14332 -2.41257 784
-2.24439 -2.3547 786
-2.34214 -2.29353 788
-2.43674 -2.22899 790
-2.52788 -2.16122 792
-2.61548 -2.09037 794
-2.69932 -2.01652 796
-2.77932 -1.93975 798
-2.85542 -1.86027 800
-2.92744 -1.77817 802
-2.9953 -1.69357 804
-3.05892 -1.60652 806
-3.11784 -1.51745 808
-3.17293 -1.42606 810
-3.22349 -1.33264 812
-3.26958 -1.23742 814
-3.31103 -1.14055 816
-3.34766 -1.04207 818
-3.37937 -0.942153 820
-3.40616 -0.840805 822
-3.42806 -0.738213 824
-3.44512 -0.634622 826
-3.45723 -0.530105 828
-3.46445 -0.424869 830
-3.46675 -0.318993 832
-3.46411 -0.21268 834
-3.45607 -0.106482 836
-3.44357 0.00031115 838
-3.42631 0.107049 840
-3.40607 0.213921 842
-3.38004 0.320874 844
-3.34816 0.426686 846
-3.31153 0.531886 848
-3.27018 0.636344 850
-3.22418 0.739841 852
-3.1736 0.842357 854
-3.11848 0.943624 856
-3.05893 1.04351 858
-2.99505 1.1419 860
-2.92698 1.23861 862
-2.85481 1.33353 864
-2.77858 1.42665 866
-2.69847 1.51794 868
-2.61449 1.60714 870
-2.5269 1.69415 872
-2.4357 1.7788 874
-2.3414 1.86126 876
-2.24349 1.94079 878
-2.14236 2.01754 880
-2.03801 2.09105 882
-1.93069 2.16165 884
-1.82056 2.22911 886
-1.70778 2.29346 888
-1.59255 2.35456 890
-1.47504 2.41236 892
-1.35535 2.46687 894
-1.23387 2.51788 896
-1.11073 2.56531 898
-0.986078 2.60904 900
-0.859985 2.64902 902
-0.73265 2.68525 904
-0.604305 2.71772 906
-0.475126 2.74632 908
-0.345273 2.77103 910
-0.214965 2.79181 912
-0.084325 2.80862 914
0.0471683 2.82068 916
0.17741 2.8288 918
0.3076 2.83356 920
0.437373 2.83436 922
0.56656 2.83116 924
0.694981 2.82398 926
0.82258 2.81272 928
0.949306 2.79773 930
1.07421 2.77844 932
1.1976 2.75509 934
1.3193 2.72771 936
1.43912 2.69635 938
1.55679 2.66125 940
1.67224 2.62251 942
1.78537 2.58009 944
1.89598 2.53403 946
2.00388 2.48434 948
2.10895 2.43112 950
2.21105 2.37437 952
2.30988 2.3143 954
2.40561 2.25084 956
2.49796 2.1841 958
2.58663 2.11422 960
2.67178 2.04135 962
2.7531 1.96558 964
2.83 1.88724 966
2.90337 1.806 968
2.97264 1.72214 970
3.03765 1.63586 972
3.09845 1.54736 974
3.15502 1.45665 976
3.2071 1.3639 978
3.25468 1.26932 980
3.29768 1.17293 982
3.33594 1.075 984
3.36933 0.975558 986
3.39777 0.874673 988
3.4213 0.772486 990
3.43995 0.669182 992
3.45329 0.565472 994
3.46219 0.460459 996
3.46612 0.354805 998
3.46512 0.248634 1000
3.45917 0.142073 1002
3.44828 0.0352509 1004
3.43254 -0.0715526 1006
3.41266 -0.178035 1008
3.3896 -0.285552 1010
3.35932 -0.391531 1012
3.32428 -0.496946 1014
3.28449 -0.601668 1016
3.24003 -0.705472 1018
3.19098 -0.808355 1020
3.13735 -0.910038 1022
3.07927 -1.01039 1024
3.01682 -1.10931 1026
2.95012 -1.20661 1028
2.87927 -1.30211 1030
2.80449 -1.39584 1032
2.72559 -1.48776 1034
2.64286 -1.57765 1036
2.55645 -1.66537 1038
2.46647 -1.75084 1040
2.37298 -1.83384 1042
2.27618 -1.91428 1044
2.17614 -1.99199 1046
2.07289 -2.06669 1048
1.96678 -2.13847 1050
1.85758 -2.207 1052
1.74568 -2.27239 1054
1.63122 -2.33457 1056
1.51446 -2.39348 1058
1.3955 -2.44908 1060
1.27457 -2.50128 1062
1.15198 -2.5499 1064
1.02781 -2.59489 1066
0.902173 -2.63612 1068
0.775243 -2.6736 1070
0.647197 -2.70734 1072
0.518288 -2.73723 1074
0.388624 -2.76325 1076
0.258453 -2.78535 1078
0.127894 -2.80349 1080
-0.00325109 -2.81713 1082
-0.133665 -2.82652 1084
-0.264286 -2.83245 1086
-0.394206 -2.83456 1088
-0.523606 -2.83269 1090
-0.652315 -2.82683 1092
-0.780103 -2.81695 1094
-0.906795 -2.80308 1096
-1.03219 -2.78516 1098
-1.15615 -2.7632 1100
-1.27859 -2.73711 1102
-1.39946 -2.70726 1104
-1.51788 -2.6734 1106
-1.63405 -2.63583 1108
-1.74795 -2.59464 1110
-1.8594 -2.54977 1112
-1.96821 -2.50131 1114
-2.07424 -2.44923 1116
-2.17736 -2.39366 1118
-2.27724 -2.33472 1120
-2.37404 -2.27237 1122
-2.46751 -2.20675 1124
-2.55747 -2.13797 1126
-2.64387 -2.06604 1128
-2.72645 -1.99124 1130
-2.80515 -1.91354 1132
-2.87987 -1.83321 1134
-2.95054 -1.75021 1136
-3.017 -1.66481 1138
-3.07923 -1.57699 1140
-3.13667 -1.4872 1142
-3.19026 -1.39511 1144
-3.23939 -1.30115 1146
-3.2839 -1.20533 1148
-3.32378 -1.10791 1150
-3.35878 -1.00896 1152
-3.38885 -0.908542 1154
-3.41401 -0.806755 1156
-3.43429 -0.703803 1158
-3.44972 -0.599897 1160
-3.46018 -0.4951 1162
-3.46579 -0.389632 1164
-3.46643 -0.283615 1166
-3.46212 -0.177155 1168
-3.45248 -0.0709573 1170
-3.43831 0.0359603 1172
-3.41973 0.142507 1174
-3.39861 0.250101 1176
-3.36995 0.356225 1178
-3.33648 0.461854 1180
-3.29827 0.566828 1182
-3.25536 0.670933 1184
-3.20783 0.774171 1186
-3.15571 0.876237 1188
-3.09911 0.977049 1190
-3.0381 1.07647 1192
-2.9728 1.17432 1194
-2.90335 1.27047 1196
-2.82985 1.36478 1198
-2.75228 1.4573 1200
-2.67091 1.54793 1202
-2.58568 1.63639 1204
-2.4969 1.72264 1206
-2.40483 1.80675 1208
-2.30911 1.88805 1210
-2.21012 1.96667 1212
-2.10791 2.04237 1214
-2.00256 2.11492 1216
-1.89428 2.18447 1218
-1.78325 2.25092 1220
-1.66964 2.31417 1222
-1.55361 2.37419 1224
-1.43535 2.43091 1226
-1.31507 2.48425 1228
-1.19301 2.53409 1230
-1.06935 2.5803 1232
-0.944186 2.62278 1234
-0.817671 2.66152 1236
-0.689975 2.69649 1238
-0.561336 2.72768 1240
-0.431916 2.75499 1242
-0.301881 2.7784 1244
-0.171421 2.79786 1246
-0.0405225 2.813 1248
0.090521 2.82374 1250
0.220836 2.83082 1252
0.350899 2.83427 1254
0.480514 2.83375 1256
0.609464 2.82922 1258
0.737579 2.82068 1260
0.864813 2.80809 1262
0.99109 2.79175 1264
1.11553 2.7711 1266
1.23836 2.74642 1268
1.35948 2.71768 1270
1.47859 2.68505 1272
1.59553 2.64874 1274
1.7102 2.60877 1276
1.8225 2.56515 1278
1.93224 2.51787 1280
2.03925 2.46698 1282
2.14334 2.41258 1284
2.2444 2.35472 1286
2.34217 2.2935 1288
2.43676 2.22895 1290
2.52796 2.16114 1292
2.61543 2.09024 1294
2.69932 2.01637 1296
2.77934 1.93973 1298
2.8549 1.86047 1300
2.92694 1.77832 1302
2.99474 1.69368 1304
3.05842 1.60664 1306
